File,timeISO8601,timeInt64,DMA1,DMA2,DMA3,DMA4,DMA5,DMA6,DMA7,DMA8,DMA9,DMA10,DMA11,DMA12,DMA13,DMA14,DMA15,DMA16,DMA17,DMA18,DMA19,DMA20,DMA21,DMA22,DMA23,DMA24,DMA25,DMA26,DMA27,DMA28,DMA29,DMA30,DMA31,DMA32,DMA33,DMA34,DMA35,DMA36,DMA37,DMA38,DMA39,DMA40,DMA41,DMA42,DMA43,DMA44,DMA45,DMA46,DMA47,DMA48,DMA49,DMA50,DMA51,DMA52,DMA53,DMA54,DMA55,DMA56,DMA57,DMA58,DMA59,DMA60,DMA61,DMA62,DMA63,DMA64,DMA65,DMA66,DMA67,DMA68,DMA69,DMA70,DMA71,DMA72,DMA73,DMA74,DMA75,DMA76,DMA77,DMA78,DMA79,DMA80,DMA81,DMA82,DMA83,DMA84,DMA85,DMA86,DMA87,DMA88,DMA89,DMA90,DMA91,DMA92,DMA93,DMA94,DMA95,DMA96,DMA97,DMA98,DMA99,DMA100,DMA101,DMA102,DMA103,DMA104,DMA105,DMA106,DMA107,DMA108,DMA109,DMA110,DMA111,DMA112,DMA113,DMA114,DMA115,DMA116,DMA117,DMA118,DMA119,DMA120,DMA121,DMA122,DMA123,DMA124,DMA125,DMA126
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T12:20:00.0,63717366000000,0.77330834,1.9471455,1.41235,2.4026637,3.6362963,2.630522,4.2626786,1.4685965,5.157765,4.8273416,6.0623283,13.301558,9.955738,12.327306,18.218082,20.713364,24.557274,27.173111,28.565065,34.914455,44.718605,50.18305,57.230145,58.91742,63.798256,77.365005,82.73176,75.0019,90.62989,91.12253,93.5827,98.93258,101.770294,98.236725,99.36631,97.01497,97.13857,94.90645,90.21599,86.94689,86.78272,77.30879,74.47045,70.47124,62.679398,58.534332,54.62003,46.917667,41.066753,36.26401,32.887856,29.12102,23.41435,23.408075,20.647846,17.769396,18.991379,17.04756,17.007,16.328018,15.712884,12.249585,12.671583,12.020111,12.37136,9.181895,11.772992,8.475834,10.18483,9.439406,9.170933,8.279541,8.39674,8.545314,7.189224,5.9027605,5.8456454,5.4845634,4.989693,4.0800657,4.4126167,4.134183,3.7335794,2.853622,3.6426616,2.5094194,3.289655,2.9239175,2.3646462,2.6652002,2.3668118,2.5181828,2.2718942,2.1019502,1.6481026,1.9781711,1.3233777,1.3316028,1.2241069,0.74154663,0.75573206,0.5114161,0.41748747,0.5302853,0.42924452,0.27388984,0.2793737,0.11340566,0.23158802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T12:30:00.0,63717366600000,2.3232546,1.2998652,4.2425804,1.8042318,3.6405554,3.072448,3.4138346,4.777887,7.4216204,4.4904685,8.329706,10.365175,11.204104,14.709615,14.079187,17.525698,23.131832,30.16429,29.891367,41.91607,48.872917,49.495613,47.126152,56.918743,63.353825,75.07529,79.547585,85.54272,88.878075,93.58034,91.99126,97.35553,104.57657,103.11024,104.714485,96.40228,99.274284,97.62322,88.63984,89.48296,84.80945,77.98046,74.12089,67.74563,63.09349,58.543575,50.883396,48.09148,40.91458,38.494957,34.20734,30.580915,28.156284,25.32988,23.2378,19.506207,19.214334,18.819014,17.495417,16.35035,15.142504,14.5001545,13.312082,13.0063925,11.585165,10.668134,9.984437,10.650504,9.548777,9.835927,8.649887,7.810757,7.404325,6.946797,6.1804233,6.055637,5.371446,6.4981422,4.567315,4.6476183,4.323346,4.620349,4.171847,3.1230962,2.851453,2.7946744,2.6879086,2.6023514,2.6361942,2.7842171,2.6797051,2.489887,1.8328929,1.5418642,2.371581,2.0030427,1.3709261,1.2288376,1.2318214,0.6427985,0.95745623,0.6649817,0.31387573,0.3175212,0.37566307,0.27395234,0.0,0.17013194,0.115825266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T12:35:00.0,63717366900000,0.0,0.64440584,1.4021684,1.7888892,3.1583881,2.919019,1.9475784,3.4701316,4.5323186,4.685397,6.634966,9.005102,9.879126,12.024847,14.217648,17.146814,22.696222,26.287619,29.304293,31.446486,42.827335,44.99502,49.05057,55.4646,67.98481,74.680565,81.71235,82.42525,93.927055,96.717476,95.96237,98.95909,99.758766,101.345406,100.00087,97.11979,93.74612,102.19984,92.79829,91.1993,88.13492,80.97054,76.71004,73.51625,68.77451,64.74453,58.884357,53.452812,47.28312,43.65856,39.146324,33.63127,29.212593,31.867851,28.947758,26.699827,22.42128,22.187424,19.386106,18.371693,19.805536,17.825426,15.323031,14.05516,12.193499,12.772143,10.55878,10.553805,9.896256,8.951224,9.045987,8.048096,6.285264,6.179921,7.0932856,7.063264,6.097692,5.4356594,5.4962406,3.5351284,4.4425454,3.088543,3.4094353,3.0969744,3.2648458,2.8094373,2.9579043,2.8138657,2.7905412,2.3390653,2.801211,2.2982483,2.496918,2.2862349,2.2370408,2.3926952,1.687343,1.6511151,0.97417885,1.1390182,0.7378191,0.55789423,0.51752585,0.57845324,0.21284297,0.054315574,0.22164708,0.22491992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T12:40:00.0,63717367200000,0.7718526,1.2956438,1.4096797,2.997651,2.2683656,2.6255453,5.5310025,7.3291016,7.0784917,7.6524887,9.0763235,8.762416,10.152842,12.929693,17.342834,19.085392,18.185215,25.964672,28.271084,31.48999,44.569557,45.469513,50.869953,55.779957,65.71093,73.41587,81.63319,83.994804,93.264114,93.51883,91.529655,97.68549,97.68906,99.10669,98.573105,98.20985,96.8683,99.38631,90.56868,96.40756,86.51763,84.88256,79.6365,71.845,68.514366,63.2535,59.65882,52.141846,45.33317,41.58976,37.574646,32.743748,29.016563,28.733583,25.90048,25.907932,23.32394,21.090166,21.328661,16.710764,18.373827,16.742651,15.571781,13.21851,13.610432,14.014585,11.464554,11.107144,9.164364,9.590414,8.458152,8.212222,7.7483454,6.848601,6.7922215,6.0487666,5.0843787,4.640648,4.7612867,4.3308864,4.836301,3.5487,2.9666262,3.7260642,2.651741,2.9659123,3.1297963,2.4939423,2.7219949,2.5945911,2.3164802,2.6431234,2.2802532,1.6095897,2.0569694,1.9482473,1.8398068,1.3367583,1.408211,1.0855595,0.90516835,0.8677798,0.67715156,0.26463488,0.5355489,0.21869946,0.055774808,0.11318682,0.057795417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T12:45:00.0,63717367500000,0.0,1.297213,1.411437,2.401183,4.996934,2.1908522,3.4083123,5.1374283,5.155192,5.1088805,6.6104383,11.168507,8.004512,11.904745,15.181279,16.8942,18.783606,27.368038,28.824024,39.29633,43.830063,48.54786,51.88408,57.534157,57.123524,70.58545,77.30914,79.315384,87.95716,96.88092,94.3785,94.048004,100.61739,107.63734,99.73159,96.69902,101.115234,100.25575,96.71221,91.32482,91.05483,85.221504,82.515915,76.12592,71.6336,66.332756,58.95337,55.042027,48.627174,41.175053,42.789345,36.01757,33.20244,31.545109,28.565117,26.413496,25.293955,24.89931,23.811245,19.907766,19.89009,19.295351,16.457592,16.155806,14.954396,13.336335,11.882841,10.622707,10.439044,9.881422,10.0114155,8.314705,7.797431,7.180682,7.1283784,6.256389,6.485334,5.495442,5.875618,5.6480474,4.275823,3.829312,3.0367732,3.6810012,2.7734559,2.657503,2.9563477,2.8764331,2.1309352,2.7302864,2.3615465,2.7803977,2.2630038,2.8155806,2.6393003,1.6298771,1.7958175,1.3869691,1.3298,1.0214527,0.7556541,0.66479397,0.7305482,0.42418447,0.48285714,0.16432141,0.50283206,0.11339003,0.1736832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T12:55:00.0,63717368100000,0.0,1.2989904,2.8265433,2.4041615,3.1836004,2.4056098,3.6321487,5.1427317,5.8053203,5.9660244,6.3407764,6.6535597,10.392854,12.750328,17.405954,17.93133,21.123123,25.196486,29.43793,34.317535,41.836933,40.653454,51.02087,51.922203,62.687458,70.22919,77.928116,76.50934,85.78321,92.67469,93.45485,96.499565,94.235695,98.22205,105.216064,98.10337,97.754906,95.29943,95.10876,91.11908,89.86867,84.94456,80.30741,76.05214,73.10453,65.849304,60.16988,53.093575,46.09094,43.86342,39.640163,36.44901,37.352207,35.56638,34.694977,28.998535,31.798597,33.279953,31.373049,30.226109,27.702719,26.906237,22.825926,20.813875,18.724411,16.725767,14.130554,11.980936,10.7915,9.871682,9.762641,9.376163,8.394263,9.073584,8.1903105,6.5568366,5.1337757,4.675373,4.9132757,4.148752,4.069804,4.940653,3.6609664,2.5836182,3.2505963,2.2413065,2.5327668,2.1820605,3.179604,2.944789,3.152628,2.2897768,2.8291726,2.5893488,2.181239,1.4439044,1.7016886,1.5307746,1.12883,0.9294862,0.9573626,0.83579284,0.5067274,0.47464916,0.26831293,0.43827373,0.22352082,0.11342129,0.17371446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T13:00:00.0,63717368400000,0.0,1.9448403,0.70532227,2.2346263,3.3025541,2.627091,4.6827226,4.3998156,6.7602453,5.038414,10.8360815,11.383579,12.23725,12.327799,16.409758,18.449785,23.325466,27.242311,29.104773,37.639095,46.76924,48.450985,48.447212,54.27246,62.848423,70.82272,72.60886,84.62772,87.816895,93.28494,97.2655,95.66362,93.75708,100.12632,96.19612,99.159096,95.35241,96.69288,91.63944,94.99469,86.3446,88.91103,83.53325,78.811844,70.64694,68.75724,62.243153,59.66074,54.043903,49.44703,47.418053,42.886925,38.22458,39.21879,37.171486,32.11447,30.511267,31.480652,29.884344,28.056553,25.436531,23.745798,23.60533,23.224842,18.807821,17.407576,16.193474,13.955333,13.149089,12.338418,10.460365,9.971504,8.029041,7.7855964,7.2058387,6.783006,7.0464654,7.088844,5.3002014,4.9680915,4.876112,4.562552,3.6434257,3.2632694,3.239628,3.8743422,2.7380815,3.2699382,2.737742,2.7145154,2.0187747,2.4823341,2.7104423,2.2622721,2.050284,1.8629961,1.698473,1.1459289,1.268989,1.3260224,0.45263097,0.6126195,0.52094245,0.47641465,0.5356114,0.32809606,0.22309923,0.2264049,0.23118167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T13:05:00.0,63717368700000,0.772703,0.0,1.4110924,1.02222,3.7673576,3.6595812,6.2358136,4.767775,7.4058595,6.2399306,7.431191,7.174036,12.537111,9.807541,14.105731,15.894849,23.504654,23.75408,27.24051,30.760704,35.398567,42.834507,45.366898,50.415794,54.114735,69.868065,79.36056,74.99116,79.895966,85.10505,92.50951,93.6465,91.32629,99.9675,102.973694,98.16973,95.78295,104.491714,93.80928,94.46698,93.24691,88.00652,82.907646,81.417496,77.26666,68.914665,67.49445,64.2006,54.936947,54.01711,49.119965,44.416157,44.48924,41.539913,39.665966,38.416164,36.1399,35.71168,34.210262,34.012337,29.637901,30.238958,29.343826,25.548597,23.76578,21.101486,18.178232,16.84943,13.494447,13.058184,11.63205,9.033594,8.135063,9.005192,6.5812745,6.8468766,6.160747,6.6515203,4.6246123,4.345911,4.0753307,4.4343834,3.5633845,4.2363358,2.929435,3.390515,2.4217112,2.4390101,3.5594194,2.2918777,2.2408195,1.8136542,2.3252988,2.1272435,2.6900914,1.8173202,1.060332,1.4576454,1.5541636,0.6415669,0.9053088,0.61265075,0.52097386,0.6881944,0.42851093,0.16405584,0.4462297,0.056601226,0.057795417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T13:10:00.0,63717369000000,0.7681052,3.223182,3.5065408,1.1929533,2.7079854,2.6118205,3.3856912,2.551454,6.4723506,6.137697,6.017564,10.562048,11.384768,12.862747,14.576153,18.453053,19.207924,26.973549,32.164776,33.7378,35.799583,43.3786,49.360683,55.071198,65.13487,69.43339,73.30561,77.57833,83.690285,92.45253,87.91032,95.61361,98.22439,97.90187,102.819534,99.0946,102.10092,100.95634,94.074974,93.34281,94.03305,85.589325,87.494705,79.13723,72.54276,65.50045,62.78202,59.867508,56.1706,48.328697,47.729843,40.990376,39.024887,36.983776,38.495964,32.123775,31.31954,29.078661,28.961973,25.652058,23.862474,23.41875,22.294283,18.917933,19.767704,16.446877,17.097553,14.957779,13.8557825,13.304057,10.35016,9.511593,8.440872,8.422611,6.9084353,6.9503126,5.615054,5.0345693,5.10006,4.7588224,3.4650812,4.339815,4.2843947,3.6431346,3.3019695,3.758712,2.3805985,2.4507756,3.5448968,3.0271482,2.7049253,2.6417842,3.096195,2.1107464,1.8321662,1.5570773,1.4530509,1.470534,1.0057244,0.79209,0.84943205,0.76080185,0.2679706,0.46396253,0.15963612,0.16297796,0.16624704,0.2811616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T13:20:00.0,63717369600000,0.77218413,0.64815515,0.0,3.5994608,1.3619481,4.8170466,3.4063883,3.6676815,3.220337,4.2553077,7.708582,6.6447926,6.0547695,8.350624,11.045072,14.050128,17.54759,17.138773,22.724894,28.672184,28.859499,36.74275,43.717014,50.944046,52.544605,63.74407,70.79078,73.87689,75.935524,88.1888,83.14098,92.85587,96.22099,99.97276,97.875565,97.32241,99.19172,102.13024,96.65544,98.42311,89.02033,88.83818,83.883705,79.020645,78.3514,71.75009,72.36549,66.30054,58.04409,57.31395,54.87152,53.41645,47.913754,47.941975,45.421352,42.698463,42.22416,41.736824,39.2335,39.359165,35.62737,36.243927,31.548027,30.236563,24.808323,22.798422,20.254225,18.351316,15.7182255,13.237535,12.479824,10.4394655,9.216941,7.7694826,6.82722,7.304411,7.108536,6.4621596,3.971855,5.7312284,4.65178,4.3578415,3.905834,4.4448743,3.455074,3.655215,4.0748906,3.224018,3.6961825,3.1861868,2.07864,2.5433953,2.633648,2.2994606,2.3935478,1.7136892,1.0861666,1.6737521,1.3822249,0.91846395,0.50370175,0.4090546,0.46958327,0.31809932,0.64374185,0.46276808,0.086597726,0.34013882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T13:25:00.0,63717369900000,0.0,1.9464372,1.4118677,2.401865,2.7263606,2.0130339,5.7133126,3.6720583,2.899086,7.0971932,6.336313,7.713061,6.707722,9.219406,11.258093,11.258245,18.814861,19.388342,22.169165,28.55517,34.154266,38.547485,40.938526,50.96859,52.90162,63.12505,69.30576,77.75661,78.330666,83.05202,83.69897,90.33767,96.34072,95.559845,99.63203,95.75773,100.417336,96.88608,92.58627,93.726906,92.91241,86.45706,87.82246,83.935455,81.26119,71.32043,67.43757,64.78316,58.021168,56.30951,52.101048,49.450283,45.09693,44.254967,44.27165,40.14969,38.925663,37.501442,35.288292,35.204025,33.48083,30.53244,28.14749,26.456732,24.22513,20.488358,19.615376,16.931658,14.630652,14.877132,10.383058,9.908527,8.357359,7.591377,7.128613,6.6176243,6.9351077,5.711447,5.759019,5.426856,4.5557337,3.635786,3.835952,3.8078563,3.750736,2.9812386,3.6357424,3.542862,2.5299675,2.1661334,2.131059,2.4560788,2.2417858,2.112155,2.0633264,1.5833566,1.2760323,1.2913748,1.6540161,0.94089824,0.8547529,0.7670928,0.52183586,0.21209224,0.32190996,0.2738742,0.16762109,0.11339003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T13:30:00.0,63717370200000,0.7735678,0.6492522,2.1191711,0.0,2.7279274,3.0697744,2.984653,3.305105,3.705333,6.960858,6.166685,7.6167336,9.091653,9.401733,11.671788,13.463365,19.298973,22.31038,22.456509,23.394142,33.09052,37.694057,43.10393,50.92375,57.927116,62.076008,69.99517,71.82786,79.2729,85.20243,86.524086,90.05953,97.268555,98.03841,97.28178,93.650215,100.813255,98.01228,90.527725,96.398155,93.49515,87.99733,86.522934,79.64722,76.965935,68.921616,65.99364,63.546074,57.510582,50.673626,49.220947,42.464024,42.86945,38.750397,37.102516,34.606247,34.93304,34.77557,31.767656,32.944645,30.302286,25.096344,26.597006,23.718115,22.095142,21.730515,16.97047,15.232793,14.473162,12.843531,11.013916,10.078564,8.201721,8.062305,7.5748205,5.6603146,5.6239614,5.9896555,5.376791,4.7714467,5.0959945,3.1089592,4.0310845,3.8777018,3.3961072,2.773399,2.889378,3.1230876,3.49731,3.4499733,2.1779323,2.7169383,2.1925843,2.3098536,1.6574186,1.7165518,1.7488155,1.1958272,0.9244088,1.1865059,0.7053791,0.86945426,0.5740727,0.47727394,0.5902385,0.4382425,0.33525783,0.28352198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T13:35:00.0,63717370500000,0.0,1.2874647,0.7003779,2.3829112,2.7047236,2.6088066,3.38196,3.633082,3.9823356,4.3831615,7.651545,6.0677586,8.447877,10.492176,10.555421,12.807748,17.623013,20.17604,23.067911,29.221636,34.90327,38.460556,41.986225,47.939075,54.002945,66.178696,76.247604,71.17729,79.77403,79.68296,87.57675,94.820724,96.70267,98.17515,99.230995,94.67652,99.93497,103.46521,91.08927,93.15565,92.46883,88.37535,85.46921,85.21012,79.86322,74.28286,70.148094,62.77258,59.79646,54.63435,54.986034,49.200268,47.375134,45.87786,46.11513,41.989086,40.413586,39.140007,37.518684,37.815636,35.52327,32.149418,31.417053,28.563606,25.387325,23.949806,20.911846,17.80077,14.894708,13.142372,10.66703,9.753507,9.561117,8.505522,7.0350223,6.505596,6.7922153,5.240168,4.935074,4.0542564,3.4756975,3.5800197,3.2979486,3.10875,3.5556176,3.161901,3.4012866,3.4915752,3.3316116,2.6656382,3.061857,2.215339,2.4210765,2.1358833,2.6370614,2.5061028,2.0024486,1.090797,1.3506793,1.1764346,0.8492292,0.8620522,0.5174475,0.5257857,0.8512314,0.48882455,0.44321612,0.39355123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T13:45:00.0,63717371100000,0.76780254,0.64439195,0.701067,1.7888392,0.9023722,2.175845,1.2692528,4.737073,3.1992292,1.6908239,4.0778785,5.5668426,6.6575055,8.085434,10.967191,12.951801,14.357793,20.96416,21.144072,22.07389,32.99608,33.84006,40.1882,45.782658,52.482883,62.996845,68.11515,74.135025,77.75407,85.963974,87.87989,91.35526,95.22744,97.128494,100.42981,98.48778,98.93226,103.697426,95.23881,95.955055,95.90472,92.28562,84.976715,85.30521,85.1188,74.70026,69.633934,69.02502,60.715366,55.907543,52.766483,49.877274,48.52121,45.306286,41.34222,40.217987,36.902073,39.002964,37.866253,34.8067,31.42186,30.414635,28.418,25.592817,22.5536,20.21287,17.94326,14.639885,12.8953705,11.368089,10.580069,9.338796,8.539947,6.478854,6.2016697,7.5586414,5.3086567,5.010078,5.3713417,4.0068445,4.050476,3.6785557,4.1509356,4.18417,3.3697019,3.2660398,2.4857078,3.5927093,2.6043072,3.2940483,2.7002833,2.6162448,3.0400877,2.0322993,2.0030937,1.8605559,1.6170349,0.9012331,1.4420208,1.0839849,1.249073,0.55787855,0.6210279,0.26293188,0.31925663,0.108646765,0.11081574,0.16869384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T13:50:00.0,63717371400000,0.0,2.5895934,2.1132102,0.59918076,1.677814,2.3178058,4.25243,2.5639138,2.894371,4.816049,6.3231416,5.8392196,6.9098697,12.090914,10.824555,12.307372,13.902948,19.563541,25.59534,25.510132,32.329227,34.708057,38.91629,44.188763,52.983364,61.33062,72.11481,69.11375,80.14687,88.97743,84.22573,95.66488,94.38583,94.52739,98.35788,97.45256,97.146675,94.58313,98.09306,97.49108,92.88966,93.93709,89.55721,84.058945,76.87603,71.984085,67.55857,65.71831,57.207787,58.502605,52.420155,44.8304,45.336567,42.024494,41.576767,38.74206,38.485424,38.808968,36.199173,33.077988,30.627096,29.11065,27.269547,26.019186,22.641953,24.079592,19.144197,16.118309,14.696023,11.018908,12.204514,9.8006935,9.123973,7.433557,7.265855,6.3304486,5.7680264,4.7352023,4.4458933,5.054483,4.739708,3.6610136,3.9852352,3.6639605,3.579195,3.8000267,3.4489684,3.7520766,2.7647305,2.878733,3.2628558,2.8851402,1.7360992,1.9404385,2.1387773,2.2231157,1.8720573,1.5425383,0.9225504,1.0356085,0.80503964,0.5614622,0.7857002,0.41887242,0.35251677,0.46019053,0.33458638,0.16977242,0.173355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T13:55:00.0,63717371700000,0.0,0.64883554,1.4119022,3.0024102,2.2719836,3.0680742,3.1209912,2.4505787,3.728074,3.8133147,4.407937,9.309095,8.004497,9.610761,11.688928,11.624603,18.889912,17.809872,21.952362,28.319462,31.973753,35.978165,38.396038,43.400745,55.067966,66.63944,72.35078,73.17736,75.428246,84.95403,86.698265,90.74496,93.72854,99.3676,98.797966,97.4953,102.21324,105.3645,93.49822,97.583984,97.17948,89.51147,88.298355,79.382935,78.17563,70.067825,68.45311,64.13007,55.602596,51.520115,49.00757,45.45875,41.85977,41.271446,38.05822,34.548637,32.62212,32.213383,31.050629,27.16707,28.409872,25.25024,23.82053,23.361708,20.191578,18.282284,18.527805,14.380739,12.721452,11.254869,10.067732,8.471385,7.417442,7.784955,6.5375295,6.697506,5.350849,5.494624,5.7904315,4.196288,4.1491766,3.9259734,3.47398,3.173268,3.6120374,3.2958632,3.1542056,2.5193665,2.6573422,3.0443428,2.3884177,2.488579,2.7365975,2.3908365,2.0373044,1.9025557,1.9446286,1.381173,1.1735404,1.0381185,0.65493244,0.81823444,0.52183586,0.58328104,0.6975106,0.29697824,0.31168002,0.17010067,0.2894772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T14:05:00.0,63717372300000,0.0,0.64828014,1.4106445,1.7997555,1.8158121,3.0649366,3.8313575,5.866463,3.219181,4.5370245,3.8523347,5.312915,6.91559,9.179671,12.549238,12.097252,17.744785,18.408226,20.194723,26.603823,32.468567,33.27324,38.718536,47.691113,50.769825,60.016167,67.74792,75.3476,76.023964,83.832184,84.52064,92.64133,92.850395,101.52029,100.817085,99.868904,103.343094,100.26752,93.99159,97.47708,94.157555,88.329994,87.73647,87.82995,79.83214,73.531204,68.41429,66.74312,59.693695,56.25432,50.068764,46.485806,44.691734,41.577587,36.55712,34.30174,33.784203,31.542397,30.78283,28.260828,24.3103,25.190605,23.894096,20.08122,18.547361,16.991453,14.4039135,13.213083,11.142623,11.228307,10.464098,8.830659,7.524804,7.5174994,6.5689144,6.411864,5.1131015,6.302809,5.21489,4.1289115,4.7415347,3.7522235,3.5429099,3.7087896,3.7398772,2.871401,2.9840105,3.0854595,2.8440156,3.2725668,2.4527538,2.1622825,2.136836,1.7369175,2.5957894,2.4175196,1.8643615,1.3122933,1.2141279,1.2831026,1.0058588,1.1231593,0.31255922,0.3705482,0.5891772,0.27340558,0.33466446,0.16980368,0.11559083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T14:10:00.0,63717372600000,0.772703,0.6485023,2.822202,4.2007217,2.270431,3.9417412,2.9807224,4.7676954,2.8979764,7.374417,5.779812,5.845463,7.133236,9.181506,10.425928,13.080139,16.693506,20.30186,21.575241,24.902493,33.34761,35.297787,38.25,44.480263,50.28213,59.134872,68.79623,73.18523,77.40351,85.57065,87.990685,92.50567,96.90839,97.29969,103.50318,96.94714,107.76858,105.12854,95.441025,103.40796,95.98508,95.23193,94.80015,82.03276,81.032646,75.368095,69.25697,61.924404,56.607815,50.712822,49.97286,45.682262,44.080624,41.16434,39.087063,34.106308,31.79184,33.850002,29.288395,28.930494,23.660742,24.62804,22.586784,20.208853,18.154179,15.990675,13.3316,12.633124,10.563275,10.259979,9.346131,9.3540745,7.7596235,7.2656717,5.367362,5.7109137,6.2203946,5.354027,4.802941,4.0427384,5.2159114,2.8662121,3.4425035,3.329049,3.6449428,3.561393,3.3911524,2.5323367,3.3569832,2.3183036,2.9965084,2.690963,2.58379,2.5641336,1.7913798,2.5834544,1.7190158,1.7190105,0.9713523,0.83898526,0.4526622,0.48739457,0.49249664,0.6881788,0.53564256,0.2187307,0.22311485,0.28302178,0.34678814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T14:15:01.0,63717372901000,1.5362104,0.64462805,0.0,1.7894382,1.3539999,3.9177694,3.8089027,3.280473,3.8401442,2.818764,5.470448,5.0169587,7.947839,7.050351,13.407671,9.5677395,12.048513,22.998793,24.165874,25.43146,29.057465,37.99228,38.521416,44.192585,52.356552,62.674793,66.029106,74.81956,79.55922,88.24644,85.77666,99.479645,95.92454,101.46691,106.88198,99.88371,103.02359,105.87344,97.003265,100.64061,92.504814,90.36902,90.33026,86.80039,79.33528,75.243484,70.507904,64.42162,55.378506,52.95085,48.378174,44.045837,40.056385,38.8248,37.633522,31.659658,30.923399,30.868372,28.99874,28.327793,25.008436,23.683157,21.901764,18.956425,18.752491,15.601444,14.499951,12.149111,9.59431,10.102422,9.209405,7.1362925,8.037313,7.0805793,7.2908564,7.056628,4.748978,4.8643403,4.3128047,4.6341057,4.263848,4.540027,3.564274,3.745815,3.671692,3.0853307,3.1279595,2.979147,2.9306955,2.8990097,2.9824886,2.833859,2.7389882,2.3146274,2.5987017,1.9734784,1.7403235,1.5654098,1.3027208,1.3727928,0.5496233,0.6086289,0.475006,0.6743205,0.15963612,0.108646765,0.22164708,0.33740333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
