File,timeISO8601,timeInt64,Dd,DMA1,DMA2,DMA3,DMA4,DMA5,DMA6,DMA7,DMA8,DMA9,DMA10,DMA11,DMA12,DMA13,DMA14,DMA15,DMA16,DMA17,DMA18,DMA19,DMA20,DMA21,DMA22,DMA23,DMA24,DMA25,DMA26,DMA27,DMA28,DMA29,DMA30,DMA31,DMA32,DMA33,DMA34,DMA35,DMA36,DMA37,DMA38,DMA39,DMA40,DMA41,DMA42,DMA43,DMA44,DMA45,DMA46,DMA47,DMA48,DMA49,DMA50,DMA51,DMA52,DMA53,DMA54,DMA55,DMA56,DMA57,DMA58,DMA59,DMA60
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T11:05:45.0,63717361545000,250.0,0.0,0.0,0.0,0.0,0.0014404919,0.022126134,0.06659823,0.102821104,0.24191582,0.108580016,0.04022123,0.13819999,0.29078516,0.19336772,0.39025906,0.5121496,0.19269228,0.25349933,0.4073331,0.21189067,0.21367355,0.3794874,0.57252085,1.0196322,1.342579,1.1908306,1.6869812,2.633305,1.9253608,1.1408217,1.2437462,1.2373183,0.67328167,0.45163366,0.43578222,0.088048674,0.0059576565,0.00033874228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,40.0,41.0,42.015,43.07,44.145004,45.260002,46.395,47.57,48.765,49.995003,51.269997,52.57,53.9,55.285004,56.695,58.145,59.64,61.17,62.75,64.375,66.04001,67.759995,69.520004,71.345,73.215,75.14,77.119995,79.16,81.259995,83.425,85.65001,87.94499,90.32001,92.755005,95.274994,97.86,100.54,103.3,106.14,109.075,112.104996,115.235,118.47,121.805,125.259995,128.815,132.505,136.315,140.23999,144.31999,148.54001,152.9,157.42499,162.095,166.94,171.95999,177.16,182.55501,188.145,193.95001
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,40.5,41.51,42.54,43.61,44.7,45.83,46.98,48.17,49.38,50.63,51.92,53.24,54.59,55.99,57.42,58.89,60.41,61.96,63.56,65.21,66.9,68.64,70.43,72.28,74.18,76.13,78.14,80.21,82.34,84.54,86.8,89.13,91.54,94.01,96.57,99.2,101.92,104.72,107.61,110.59,113.67,116.85,120.14,123.53,127.04,130.66,134.41,138.28,142.28,146.43,150.72,155.16,159.76,164.52,169.45,174.56,179.86,185.35,191.05,196.96
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,41.0,42.015,43.07,44.145004,45.260002,46.395,47.57,48.765,49.995003,51.269997,52.57,53.9,55.285004,56.695,58.145,59.64,61.17,62.75,64.375,66.04001,67.759995,69.520004,71.345,73.215,75.14,77.119995,79.16,81.259995,83.425,85.65001,87.94499,90.32001,92.755005,95.274994,97.86,100.54,103.3,106.14,109.075,112.104996,115.235,118.47,121.805,125.259995,128.815,132.505,136.315,140.23999,144.31999,148.54001,152.9,157.42499,162.095,166.94,171.95999,177.16,182.55501,188.145,193.95001,199.97
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T11:12:04.0,63717361924000,50.0,0.067882,0.13233504,0.049098138,0.01742452,0.03612964,0.21358322,0.9846103,2.197128,3.1865592,5.00693,8.726947,14.169607,19.420876,21.22721,20.226328,18.765543,16.44908,11.8349085,6.479711,3.0120258,1.4394403,0.63600093,0.2441069,0.10921853,0.037516285,0.0036146555,0.00022677646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,79.990005,81.885,83.84,85.845,87.895,90.005,92.16499,94.4,96.68,99.04,101.46,103.94,106.505005,109.130005,111.83501,114.62,117.47499,120.435,123.465,126.59,129.80501,133.12,136.53,140.06,143.68001,147.41,151.275,155.25,159.34,163.57999,167.945,172.45,177.11,181.915,186.875,192.01001,197.31,202.785,208.45001,214.31,220.375,226.64499,233.13,239.85501,246.79999,254.00002,261.45502,269.185,277.19,285.49,294.09,303.005,312.25497,321.84003,331.8,342.12,352.84,363.95502,375.505,387.495
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,80.94,82.86,84.84,86.87,88.95,91.09,93.28,95.54,97.86,100.25,102.7,105.22,107.82,110.48,113.23,116.05,118.95,121.95,125.03,128.2,131.46,134.83,138.29,141.87,145.55,149.34,153.26,157.3,161.46,165.76,170.2,174.78,179.51,184.4,189.44,194.66,200.05,205.62,211.38,217.34,223.51,229.89,236.49,243.33,250.4,257.73,265.32,273.19,281.34,289.79,298.55,307.63,317.05,326.82,336.96,347.48,358.4,369.73,381.5,393.72
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,81.885,83.84,85.845,87.895,90.005,92.16499,94.4,96.68,99.04,101.46,103.94,106.505005,109.130005,111.83501,114.62,117.47499,120.435,123.465,126.59,129.80501,133.12,136.53,140.06,143.68001,147.41,151.275,155.25,159.34,163.57999,167.945,172.45,177.11,181.915,186.875,192.01001,197.31,202.785,208.45001,214.31,220.375,226.64499,233.13,239.85501,246.79999,254.00002,261.45502,269.185,277.19,285.49,294.09,303.005,312.25497,321.84003,331.8,342.12,352.84,363.95502,375.505,387.495,399.945
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T11:18:23.0,63717362303000,100.0,0.0,0.0,0.0,0.00010249163,0.0018544418,0.028659774,0.16737457,0.31726155,0.36281988,0.4955893,0.7798737,1.2370664,1.4965122,1.8251005,2.3120763,2.9830794,4.570987,4.924855,4.538387,5.581343,4.8654623,4.037477,3.8609478,3.983819,3.848985,1.8084811,0.94413763,0.76696146,0.5081126,0.102816045,0.0069051995,0.000463196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002481026,0.00674384,0.057703353,0.0048084673,0.00025469123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,119.994995,122.774994,125.65,128.595,131.625,134.73001,137.935,141.22,144.6,148.07999,151.655,155.345,159.13998,163.03,167.055,171.185,175.45,179.835,184.36002,189.01999,193.82501,198.775,203.875,209.14499,214.58002,220.175,225.965,231.94,238.095,244.465,251.03499,257.825,264.835,272.08496,279.565,287.31,295.32,303.59,312.15497,321.005,330.16498,339.645,349.44498,359.59503,370.1,380.97998,392.23502,403.9,415.985,428.49,441.45,454.875,468.77997,483.195,498.125,513.61,529.645,546.28,563.51,581.385
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,121.39,124.21,127.12,130.11,133.18,136.33,139.58,142.91,146.34,149.87,153.5,157.24,161.09,165.04,169.12,173.32,177.64,182.1,186.69,191.42,196.3,201.33,206.51,211.86,217.38,223.07,228.95,235.02,241.28,247.75,254.43,261.33,268.46,275.83,283.44,291.31,299.46,307.87,316.58,325.59,334.9,344.55,354.52,364.85,375.54,386.61,398.07,409.94,422.24,434.97,448.16,461.83,475.99,490.66,505.87,521.63,537.96,554.9,572.45,590.65
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,122.774994,125.65,128.595,131.625,134.73001,137.935,141.22,144.6,148.07999,151.655,155.345,159.13998,163.03,167.055,171.185,175.45,179.835,184.36002,189.01999,193.82501,198.775,203.875,209.14499,214.58002,220.175,225.965,231.94,238.095,244.465,251.03499,257.825,264.835,272.08496,279.565,287.31,295.32,303.59,312.15497,321.005,330.16498,339.645,349.44498,359.59503,370.1,380.97998,392.23502,403.9,415.985,428.49,441.45,454.875,468.77997,483.195,498.125,513.61,529.645,546.28,563.51,581.385,599.91504
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T11:24:42.0,63717362682000,150.0,0.0,0.0,0.00020089366,0.0044502863,0.036206953,0.016412899,0.035215724,0.1522328,0.3635469,0.58222795,0.54144734,0.5436269,0.6205894,0.8302337,1.5380127,2.0178277,1.6402674,1.6962686,2.0084074,2.0020664,2.3931096,3.006225,2.9011018,2.9973154,3.495317,2.7022989,2.1027322,2.53357,1.9683244,0.8051947,0.20817055,0.022834523,0.0015248009,0.000117938354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,159.98499,163.70001,167.51001,171.435,175.465,179.615,183.875,188.275,192.785,197.435,202.215,207.14499,212.215,217.45,222.82501,228.375,234.08499,239.97499,246.04999,252.31,258.76,265.42,272.28497,279.365,286.68,294.21497,302.005,310.04,318.335,326.90497,335.75,344.88998,354.325,364.08,374.155,384.57,395.33002,406.45,417.945,429.825,442.12,454.82,467.95502,481.54,495.59497,510.13004,525.17004,540.725,556.81006,573.46497,590.695,608.525,626.97,646.07007,665.82996,686.28,707.45496,729.385,752.07,775.56494
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,161.84,165.61,169.47,173.45,177.54,181.75,186.07,190.53,195.11,199.83,204.68,209.68,214.83,220.14,225.6,231.23,237.03,243.01,249.18,255.54,262.09,268.85,275.83,283.02,290.45,298.11,306.02,314.19,322.62,331.33,340.32,349.61,359.2,369.12,379.36,389.95,400.89,412.2,423.89,435.97,448.47,461.39,474.75,488.57,502.86,517.65,532.95,548.77,565.14,582.08,599.61,617.75,636.52,655.95,676.06,696.87,718.42,740.73,763.82,787.73
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,163.70001,167.51001,171.435,175.465,179.615,183.875,188.275,192.785,197.435,202.215,207.14499,212.215,217.45,222.82501,228.375,234.08499,239.97499,246.04999,252.31,258.76,265.42,272.28497,279.365,286.68,294.21497,302.005,310.04,318.335,326.90497,335.75,344.88998,354.325,364.08,374.155,384.57,395.33002,406.45,417.945,429.825,442.12,454.82,467.95502,481.54,495.59497,510.13004,525.17004,540.725,556.81006,573.46497,590.695,608.525,626.97,646.07007,665.82996,686.28,707.45496,729.385,752.07,775.56494,799.895
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T11:31:01.0,63717363061000,200.0,0.0,0.0,0.0,0.00020182037,0.0051775547,0.07581314,0.15370408,0.1292273,0.22916862,0.23975928,0.22909759,0.2248405,0.19613586,0.3356222,0.73745155,0.64789826,0.29538915,0.238451,0.6517202,1.9237108,2.047702,1.5023963,1.5276641,1.901306,2.6430535,2.8023853,2.9141033,2.8378484,1.124531,0.5033661,0.754465,0.8284181,0.28211197,0.09796807,0.02121434,0.001557972,0.000120473494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,199.98499,204.375,208.88,213.5,218.26,223.14,228.155,233.31,238.61,244.05501,249.64001,255.39502,261.31,267.38998,273.645,280.08002,286.695,293.505,300.515,307.725,315.15,322.79,330.65002,338.75,347.08502,355.68,364.515,373.63,383.005,392.66998,402.63,412.895,423.46002,434.35498,445.58002,457.16498,469.09,481.39,494.065,507.14,520.61,534.515,548.83997,563.62,578.86,594.575,610.79004,627.5,644.755,662.55,680.91003,699.83997,719.375,739.55005,760.345,781.81506,803.965,826.82495,850.41003,874.765
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,202.18,206.63,211.19,215.88,220.7,225.65,230.73,235.96,241.33,246.85,252.52,258.35,264.35,270.52,276.86,283.39,290.1,297.01,304.12,311.44,318.97,326.72,334.7,342.92,351.38,360.1,369.07,378.32,387.84,397.65,407.76,418.18,428.91,439.97,451.37,463.13,475.24,487.73,500.6,513.88,527.56,541.68,556.23,571.24,586.72,602.68,619.15,636.13,653.65,671.73,690.38,709.61,729.46,749.95,771.08,792.89,815.4,838.62,862.59,887.33
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,204.375,208.88,213.5,218.26,223.14,228.155,233.31,238.61,244.05501,249.64001,255.39502,261.31,267.38998,273.645,280.08002,286.695,293.505,300.515,307.725,315.15,322.79,330.65002,338.75,347.08502,355.68,364.515,373.63,383.005,392.66998,402.63,412.895,423.46002,434.35498,445.58002,457.16498,469.09,481.39,494.065,507.14,520.61,534.515,548.83997,563.62,578.86,594.575,610.79004,627.5,644.755,662.55,680.91003,699.83997,719.375,739.55005,760.345,781.81506,803.965,826.82495,850.41003,874.765,899.895
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T11:37:20.0,63717363440000,250.0,0.0,0.0,0.00028503075,0.0074695027,0.0940161,0.0574893,0.024138223,0.10604036,0.19247533,0.090975106,0.18654329,0.2621925,0.1664198,0.14733736,0.12830436,0.14000921,0.17158788,0.23084532,0.3094125,0.31426132,0.27161714,0.28074965,0.32236484,0.62553215,1.227698,1.8222299,2.0701327,2.0394278,1.5829539,1.7317383,2.3927443,1.7357147,0.7570555,0.36050874,0.16424009,0.023830201,0.0015737207,0.000112914095,0.0,0.0,0.00034330107,0.00804283,0.05424119,0.006257066,0.00034910275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,40.0,41.0,42.015,43.07,44.145004,45.260002,46.395,47.57,48.765,49.995003,51.269997,52.57,53.9,55.285004,56.695,58.145,59.64,61.17,62.75,64.375,66.04001,67.759995,69.520004,71.345,73.215,75.14,77.119995,79.16,81.259995,83.425,85.65001,87.94499,90.32001,92.755005,95.274994,97.86,100.54,103.3,106.14,109.075,112.104996,115.235,118.47,121.805,125.259995,128.815,132.505,136.31,140.255,144.31999,148.54001,152.9,157.42,162.1,166.94,171.95499,177.16501,182.55501,188.145,193.95001
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,40.5,41.51,42.54,43.61,44.7,45.83,46.98,48.17,49.38,50.63,51.92,53.24,54.59,55.99,57.42,58.89,60.41,61.96,63.56,65.21,66.9,68.64,70.43,72.28,74.18,76.13,78.14,80.21,82.34,84.54,86.8,89.13,91.54,94.01,96.57,99.2,101.92,104.72,107.61,110.59,113.67,116.85,120.14,123.53,127.04,130.66,134.41,138.28,142.29,146.43,150.72,155.16,159.76,164.52,169.45,174.56,179.86,185.35,191.05,196.96
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,41.0,42.015,43.07,44.145004,45.260002,46.395,47.57,48.765,49.995003,51.269997,52.57,53.9,55.285004,56.695,58.145,59.64,61.17,62.75,64.375,66.04001,67.759995,69.520004,71.345,73.215,75.14,77.119995,79.16,81.259995,83.425,85.65001,87.94499,90.32001,92.755005,95.274994,97.86,100.54,103.3,106.14,109.075,112.104996,115.235,118.47,121.805,125.259995,128.815,132.505,136.31,140.255,144.31999,148.54001,152.9,157.42,162.1,166.94,171.95499,177.16501,182.55501,188.145,193.95001,199.97
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T11:43:39.0,63717363819000,50.0,0.0,0.0,0.006324869,0.051305532,0.17363797,0.31124595,0.64000213,1.4845519,3.1703315,6.213696,9.604752,12.546185,17.284424,22.800774,23.27181,18.013577,13.645029,11.220565,8.340213,4.4507465,1.4697007,0.60671216,0.26038072,0.027416997,0.0021470163,0.00022591597,0.0,0.0,0.0,0.0,0.00034525237,0.0061208615,0.055105448,0.0066097374,0.00046594007,0.0,0.0,0.0,0.00023732064,0.0055928747,0.05656806,0.0058827703,0.00036223623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,79.990005,81.895004,83.84,85.845,87.895,90.005,92.16499,94.395004,96.685,99.04,101.46,103.94,106.505005,109.130005,111.83501,114.62,117.485,120.42999,123.47,126.59,129.80501,133.12,136.53,140.06,143.68001,147.42001,151.275,155.245,159.355,163.575,167.95,172.45,177.105,181.92,186.885,192.01001,197.31,202.785,208.45999,214.31,220.375,226.64499,233.13,239.85501,246.795,254.005,261.45502,269.185,277.19,285.49,294.09,303.005,312.25497,321.84003,331.8,342.12,352.84,363.95502,375.505,387.495
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,80.94,82.87,84.84,86.87,88.95,91.09,93.28,95.54,97.86,100.25,102.7,105.22,107.82,110.48,113.23,116.05,118.96,121.95,125.03,128.2,131.46,134.83,138.29,141.87,145.55,149.35,153.26,157.3,161.47,165.76,170.2,174.78,179.51,184.4,189.45,194.66,200.05,205.62,211.39,217.34,223.51,229.89,236.49,243.33,250.4,257.73,265.32,273.19,281.34,289.79,298.55,307.63,317.05,326.82,336.96,347.48,358.4,369.73,381.5,393.72
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,81.895004,83.84,85.845,87.895,90.005,92.16499,94.395004,96.685,99.04,101.46,103.94,106.505005,109.130005,111.83501,114.62,117.485,120.42999,123.47,126.59,129.80501,133.12,136.53,140.06,143.68001,147.42001,151.275,155.245,159.355,163.575,167.95,172.45,177.105,181.92,186.885,192.01001,197.31,202.785,208.45999,214.31,220.375,226.64499,233.13,239.85501,246.795,254.005,261.45502,269.185,277.19,285.49,294.09,303.005,312.25497,321.84003,331.8,342.12,352.84,363.95502,375.505,387.495,399.945
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T11:49:58.0,63717364198000,100.0,0.0,0.0,0.00010238443,0.0020498326,0.02967107,0.14443699,0.27099726,0.4705356,0.5666424,0.53280824,0.9070909,1.3515059,1.5406892,1.8102409,2.1704946,3.536988,4.914151,4.334285,4.108555,5.4266567,6.264452,5.612081,4.742692,3.9884734,2.7789605,1.6360542,0.98283917,0.5653626,0.47365826,0.1457601,0.009875555,0.000694794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,119.994995,122.774994,125.65,128.595,131.625,134.73001,137.935,141.215,144.605,148.07999,151.655,155.345,159.13998,163.03,167.055,171.185,175.45,179.835,184.36002,189.01999,193.82501,198.775,203.875,209.14499,214.58002,220.175,225.965,231.94,238.095,244.465,251.03499,257.825,264.835,272.08496,279.57,287.305,295.31,303.59,312.15497,321.0,330.16,339.635,349.44498,359.59503,370.1,380.97998,392.24,403.90002,415.975,428.49,441.445,454.865,468.77002,483.195,498.12,513.605,529.645,546.28,563.51,581.385
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,121.39,124.21,127.12,130.11,133.18,136.33,139.58,142.91,146.34,149.87,153.5,157.24,161.09,165.04,169.12,173.32,177.64,182.1,186.69,191.42,196.3,201.33,206.51,211.86,217.38,223.07,228.95,235.02,241.28,247.75,254.43,261.33,268.46,275.83,283.44,291.31,299.45,307.87,316.58,325.58,334.9,344.54,354.52,364.85,375.54,386.61,398.07,409.94,422.23,434.97,448.16,461.82,475.98,490.66,505.86,521.63,537.96,554.9,572.45,590.65
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,122.774994,125.65,128.595,131.625,134.73001,137.935,141.215,144.605,148.07999,151.655,155.345,159.13998,163.03,167.055,171.185,175.45,179.835,184.36002,189.01999,193.82501,198.775,203.875,209.14499,214.58002,220.175,225.965,231.94,238.095,244.465,251.03499,257.825,264.835,272.08496,279.57,287.305,295.31,303.59,312.15497,321.0,330.16,339.635,349.44498,359.59503,370.1,380.97998,392.24,403.90002,415.975,428.49,441.445,454.865,468.77002,483.195,498.12,513.605,529.645,546.28,563.51,581.385,599.91504
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T11:56:17.0,63717364577000,150.0,0.0,0.0,0.00020089366,0.0060685724,0.07180539,0.11611362,0.12448348,0.22377041,0.3380985,0.49456173,0.6041951,0.55775934,0.7183779,1.3053329,1.5613467,1.7525718,2.2221837,2.7441735,2.8789413,2.4128695,3.0853822,3.96439,2.8136532,3.1226578,4.760299,4.4063554,2.956645,1.8770684,1.2881367,0.9709328,0.54940337,0.0788723,0.00492628,0.00035381506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,159.98499,163.70001,167.51001,171.435,175.465,179.615,183.875,188.275,192.785,197.435,202.215,207.14499,212.215,217.45,222.82501,228.375,234.08499,239.97499,246.04999,252.31,258.76,265.42,272.28497,279.365,286.68,294.21497,302.005,310.04,318.335,326.90497,335.75,344.88998,354.325,364.08,374.155,384.57,395.325,406.45502,417.945,429.825,442.115,454.82,467.96,481.54,495.59998,510.13504,525.17004,540.72,556.81506,573.46497,590.695,608.525,626.97,646.07007,665.82996,686.28,707.45496,729.385,752.07,775.56494
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,161.84,165.61,169.47,173.45,177.54,181.75,186.07,190.53,195.11,199.83,204.68,209.68,214.83,220.14,225.6,231.23,237.03,243.01,249.18,255.54,262.09,268.85,275.83,283.02,290.45,298.11,306.02,314.19,322.62,331.33,340.32,349.61,359.2,369.12,379.36,389.95,400.89,412.2,423.89,435.97,448.47,461.39,474.75,488.57,502.87,517.65,532.95,548.77,565.14,582.08,599.61,617.75,636.52,655.95,676.06,696.87,718.42,740.73,763.82,787.73
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,163.70001,167.51001,171.435,175.465,179.615,183.875,188.275,192.785,197.435,202.215,207.14499,212.215,217.45,222.82501,228.375,234.08499,239.97499,246.04999,252.31,258.76,265.42,272.28497,279.365,286.68,294.21497,302.005,310.04,318.335,326.90497,335.75,344.88998,354.325,364.08,374.155,384.57,395.325,406.45502,417.945,429.825,442.115,454.82,467.96,481.54,495.59998,510.13504,525.17004,540.72,556.81506,573.46497,590.695,608.525,626.97,646.07007,665.82996,686.28,707.45496,729.385,752.07,775.56494,799.895
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T12:02:36.0,63717364956000,200.0,0.0,0.0,0.0,0.00030273056,0.008223175,0.13152508,0.3131464,0.101675265,0.10940887,0.2825474,0.40745896,0.25561038,0.27681062,0.58102334,0.44683027,0.18007304,0.28578386,0.77339274,1.240156,1.4975979,1.0651274,1.070417,1.7696968,1.9034374,2.2677135,2.8322341,2.2017035,2.1142166,2.3306298,1.349541,0.62207204,0.4826966,0.11576847,0.007827957,0.00047672674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,199.98499,204.375,208.88,213.5,218.26,223.14499,228.15,233.31,238.61,244.05501,249.64001,255.39502,261.31,267.38998,273.645,280.08002,286.695,293.505,300.515,307.72998,315.14502,322.79,330.65002,338.75,347.08502,355.66998,364.515,373.62,383.005,392.66998,402.63,412.885,423.46002,434.35498,445.585,457.15,469.09,481.39,494.065,507.14,520.615,534.51,548.845,563.615,578.86,594.575,610.79004,627.505,644.75,662.55,680.91003,699.83997,719.38,739.54504,760.345,781.81506,803.965,826.82495,850.41003,874.765
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,202.18,206.63,211.19,215.88,220.7,225.65,230.73,235.96,241.33,246.85,252.52,258.35,264.35,270.52,276.86,283.39,290.1,297.01,304.12,311.44,318.97,326.72,334.7,342.92,351.38,360.09,369.07,378.31,387.84,397.65,407.76,418.17,428.91,439.97,451.37,463.12,475.24,487.73,500.6,513.88,527.56,541.68,556.23,571.24,586.72,602.68,619.15,636.13,653.65,671.73,690.38,709.61,729.46,749.95,771.08,792.89,815.4,838.62,862.59,887.33
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,204.375,208.88,213.5,218.26,223.14499,228.15,233.31,238.61,244.05501,249.64001,255.39502,261.31,267.38998,273.645,280.08002,286.695,293.505,300.515,307.72998,315.14502,322.79,330.65002,338.75,347.08502,355.66998,364.515,373.62,383.005,392.66998,402.63,412.885,423.46002,434.35498,445.585,457.15,469.09,481.39,494.065,507.14,520.615,534.51,548.845,563.615,578.86,594.575,610.79004,627.505,644.75,662.55,680.91003,699.83997,719.38,739.54504,760.345,781.81506,803.965,826.82495,850.41003,874.765,899.895
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T12:08:55.0,63717365335000,250.0,0.0,0.0,0.0,0.0,9.603278e-5,0.0026035632,0.02593344,0.025851605,0.038964994,0.08802456,0.17832072,0.34396,0.3526182,0.22130756,0.2039555,0.17835955,0.19106102,0.41371745,0.4970164,0.2799012,0.342177,0.7326448,0.8556806,0.5202205,0.6239887,1.4530487,2.3035183,2.2781088,2.1847105,2.2385645,1.5272255,0.9557573,0.7668789,0.4634954,0.30693513,0.07379136,0.008655463,0.011178496,0.047965996,0.0053546815,0.00034305296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,40.0,41.0,42.015,43.07,44.145004,45.260002,46.395,47.57,48.765,49.995003,51.269997,52.57,53.9,55.285004,56.695,58.145,59.64,61.17,62.75,64.375,66.04001,67.759995,69.520004,71.345,73.215,75.14,77.119995,79.16,81.259995,83.425,85.65001,87.955,90.32001,92.765,95.270004,97.86499,100.54,103.3,106.14,109.075,112.104996,115.235,118.47,121.805,125.259995,128.815,132.505,136.31,140.255,144.31999,148.54001,152.9,157.42,162.1,166.94,171.95499,177.16501,182.55002,188.15,193.95001
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,40.5,41.51,42.54,43.61,44.7,45.83,46.98,48.17,49.38,50.63,51.92,53.24,54.59,55.99,57.42,58.89,60.41,61.96,63.56,65.21,66.9,68.64,70.43,72.28,74.18,76.13,78.14,80.21,82.34,84.54,86.8,89.14,91.54,94.02,96.57,99.2,101.92,104.72,107.61,110.59,113.67,116.85,120.14,123.53,127.04,130.66,134.41,138.28,142.29,146.43,150.72,155.16,159.76,164.52,169.45,174.56,179.86,185.35,191.05,196.96
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,41.0,42.015,43.07,44.145004,45.260002,46.395,47.57,48.765,49.995003,51.269997,52.57,53.9,55.285004,56.695,58.145,59.64,61.17,62.75,64.375,66.04001,67.759995,69.520004,71.345,73.215,75.14,77.119995,79.16,81.259995,83.425,85.65001,87.955,90.32001,92.765,95.270004,97.86499,100.54,103.3,106.14,109.075,112.104996,115.235,118.47,121.805,125.259995,128.815,132.505,136.31,140.255,144.31999,148.54001,152.9,157.42,162.1,166.94,171.95499,177.16501,182.55002,188.15,193.95001,199.97
